variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
eta_KA[19],0.159126113824875,0.1286775,0.8469213168188088,0.7768431111,-1.203708,1.581284,1.0005235289393324,4700.190889775189,2594.4554143101045
eta_KA[20],-0.04175678609225,-0.0658211,0.9336868300961672,0.84275491104,-1.532544,1.4990985,1.0007161543583092,4281.404147723819,2392.2583300307256
eta_KA[21],0.0660364587958525,0.06520955,0.900954082554561,0.8261506806,-1.356827,1.5087894999999993,1.0041094743893688,4314.722899357069,2340.266263914441
eta_KA[22],-0.1788648299475,-0.16138750000000002,1.0031350291672818,0.9241557296999999,-1.871197,1.3970729999999978,1.0010451419593318,3451.070126348569,2096.972653896887
eta_KA[23],0.00623173094555,-0.010666499999999999,0.889683388175218,0.8147858102999999,-1.45007,1.4946509999999995,1.0000558095010146,4907.237678933504,2081.494496284601
eta_KA[24],-0.02295890312575,4.358715e-4,0.9999470215497239,0.861249753,-1.731229,1.546055999999999,1.001480956215127,3913.171660013537,1851.7382058864075
eta_KA[25],-0.072350447368,-0.07796465,0.9106426399119827,0.8306720916899999,-1.6038180000000002,1.4409444999999996,1.002133513264114,3525.8960778344403,2218.2648800403463
eta_KA[26],0.021378820843375,0.01377365,0.9581584684260915,0.8924006616,-1.5574125,1.540016499999999,1.000482478466357,4318.165819852264,2020.6910848326575
eta_KA[27],0.02504013451825,-2.4549150000000003e-4,0.9117411409941161,0.8577352623021,-1.4075235,1.5088604999999997,1.0028933152541342,5194.175185079202,2294.7089189742655
eta_KA[28],0.07118555169325,0.0610814,0.8722413571212548,0.84473744376,-1.3068929999999999,1.5194845,1.0007137246461273,4928.0001315719355,2810.98709734254
eta_KA[29],0.23390849810075,0.187233,0.9024099888640825,0.7947833124,-1.0996595,1.7162554999999997,1.0005706311123987,4380.001156021539,2100.2396450116307
eta_KA[30],0.0282418054825,0.019901099999999998,0.8786373921336467,0.8090297640599999,-1.4041025,1.5010444999999994,1.002654111668675,4464.987769203986,2536.8395907917834
eta_KA[31],0.097060078884,0.08797269999999999,0.9042910901887808,0.8072438241,-1.3522405,1.578966999999998,1.000943504521143,5206.438394031089,2148.0474147029413
eta_KA[32],-0.054150356448,-0.0465893,0.9097837330161029,0.8329328342999999,-1.5364309999999999,1.4346374999999991,1.0023351918157781,3909.843588475488,2387.370127827343
eta_CL[1],0.654410341375,0.654857,0.13971547900160233,0.13763791230000003,0.42224905000000007,0.8764392499999999,1.0011976376893306,2466.9784095268915,2753.788360141132
eta_CL[2],-0.1700333897045,-0.1684615,0.1255670969320267,0.12301903151999997,-0.37908349999999996,0.03333107999999985,1.0002389880796827,2472.1442806587993,2869.401289789045
eta_CL[3],-0.0534383304925,-0.05472465,0.11907205582636055,0.11953877628,-0.24350159999999998,0.14180394999999976,1.0012974240579628,2434.846903970177,2844.3535080148918
eta_CL[4],-0.15256253456875,-0.149254,0.11209646064049442,0.1072950207,-0.34211640000000004,0.030434469999999887,1.0016799655099717,1785.0620938504462,2353.4412774000557
eta_CL[5],-0.560489758675,-0.558539,0.12573643939110501,0.12286232069999997,-0.7655484499999999,-0.3567029,0.9997196614428915,2147.8765504392677,2556.035158942703
eta_CL[6],0.2462514101907775,0.2495035,0.1415146457851287,0.13987812089999999,0.012763275000000008,0.47245144999999994,1.0000093028617427,2696.6738532750182,2677.2444555530365
eta_CL[7],0.4926457145,0.490962,0.11581984975108145,0.11420023020000002,0.2990822000000001,0.6852117499999999,1.0017352233712504,2184.7816243360803,2652.408285325562
eta_CL[8],0.332396048445,0.3341585,0.10023482515337238,0.09559211760000004,0.1653047,0.4971749999999999,1.0014602986424899,1923.2440455518852,2421.9291608265403
eta_CL[9],-0.2225265616615,-0.22096300000000002,0.1120500527706455,0.11175394020000004,-0.40699235,-0.039354380000000015,1.0002178862565245,2072.434727466053,2356.9609055689566
eta_CL[10],-0.114991010309,-0.11248849999999999,0.1319673096977053,0.12955284972,-0.32801795000000006,0.09932638499999978,1.001389489962615,2563.0128969231523,2536.419191099494
eta_CL[11],0.0481087901620655,0.0482401,0.10378029388634737,0.10254417726000001,-0.12202669999999999,0.21637640000000002,1.001034813592621,1829.8729469740745,2032.5311292400859
eta_CL[12],0.029589389647515,0.03090995,0.10217354031264402,0.09942463859999999,-0.14178945,0.19715929999999995,1.000517210191796,1865.207086104198,2806.294428779562
eta_CL[13],0.2956695419575,0.2969545,0.12118210653178353,0.11945827109999999,0.09251533499999999,0.49191254999999995,1.0016293100299625,2382.0919515558644,2546.0350857992858
eta_CL[14],0.14776248870775,0.14775349999999998,0.12218305308279952,0.12179692433999997,-0.05179342,0.3455796,1.001448238001689,2532.6892411005297,2685.8144134674694
eta_CL[15],-0.284671688955,-0.2813145,0.11623408192282232,0.1114262856,-0.48259490000000005,-0.09919867500000017,1.0003661623169309,2297.418832198119,2548.9428563371703
eta_CL[16],-0.325946709074925,-0.3250805,0.11718857306395875,0.11820918059999999,-0.51499955,-0.13065790000000008,1.0016115870660982,2370.7150827574073,2426.130333806482
eta_CL[17],0.1177744605078,0.1184415,0.13387470952030336,0.13196526231,-0.1045054,0.33508499999999997,1.0003411058871385,2508.1584522113267,2578.565561306665
eta_CL[18],0.25508318529325,0.253012,0.12496641668071315,0.12625525079999997,0.052360575,0.45821094999999995,1.0014331932755192,2657.8228621612384,2562.3066491722484
eta_CL[19],0.28510237235425,0.2832205,0.1354981165613664,0.13191581759999998,0.061909105,0.5072068999999999,1.0007081495788008,3173.379056374645,3040.8239000648873
eta_CL[20],-0.328572249928,-0.325603,0.12870126133977225,0.1250936337,-0.5447907999999999,-0.1184265000000002,1.000768399783847,2840.3872277992004,2821.5429110698115
eta_CL[21],0.084130250246225,0.0861967,0.13863536191901463,0.13547895017999997,-0.14727074999999998,0.30747339999999995,1.0015845662824485,3032.48110252792,2940.7655668805915
eta_CL[22],-0.294498185119,-0.2979585,0.12452290098051469,0.1251862962,-0.4966916,-0.08972142000000007,0.9996672595274093,2322.7657910882403,2655.6519119500385
eta_CL[23],-0.09085545734735,-0.08957885,0.11832382370597366,0.11752518308999998,-0.2842729,0.09989400499999994,1.000749964688556,2225.8012288674518,2650.445878380786
eta_CL[24],-0.202219639086,-0.197403,0.1442872555663289,0.1372776405,-0.44387495,0.02543065499999999,1.0008190072381002,2400.551621674508,2628.267675706051
eta_CL[25],-0.24699560309375,-0.2451035,0.11178063477952212,0.11004746759999999,-0.43274019999999996,-0.06649896000000002,1.000987176246052,2047.538841052114,2248.7902775381353
eta_CL[26],-0.0990040934144,-0.09718065000000001,0.11787019850723698,0.11738329826999998,-0.29176455,0.09132074499999994,1.000954101483668,1858.7507063015319,2512.6870228854605
eta_CL[27],-0.106413414315575,-0.10532,0.10893291616917272,0.10296731129999999,-0.28568285,0.06955097999999997,1.0012045358198076,2073.484014573909,2389.1131204458843
eta_CL[28],0.0193361802189,0.023112399999999998,0.11262375006280904,0.11191257839999999,-0.1698671,0.2013381,1.0010022159213743,2097.6955600810716,2399.105614226764
eta_CL[29],0.34862850709925,0.352858,0.12489177193060504,0.1208326413,0.13813599999999998,0.5443290999999998,1.0008359119817989,2150.212672737658,2431.559946528484
eta_CL[30],-0.063634489478375,-0.06159655,0.11724826476673919,0.11540402727,-0.259343,0.12607074999999993,1.0009621154158028,2058.2990128851166,2286.3442830629647
eta_CL[31],0.05170342482331,0.054157,0.12156352432289945,0.119000889,-0.15189889999999998,0.24835274999999996,0.9999767964414754,2521.8395794364574,2720.8647258752867
eta_CL[32],-0.2330399275595,-0.23035899999999998,0.13108326710163723,0.12658068149999996,-0.44548044999999997,-0.022737425000000082,0.9999668854811388,2228.665740530186,2252.633841614623
eta_V[1],-0.005015630642175,6.9104e-4,0.13240391054129477,0.13080818196599997,-0.2285213,0.20340984999999998,1.000162435228721,2843.4053357593148,2918.4504434362975
eta_V[2],9.97867003275e-4,0.002585055,0.12580396824518447,0.12324453497999997,-0.2076037,0.20972394999999996,1.0004933288835296,3585.1154871082877,2866.019308526834
eta_V[3],0.050888758886425,0.050052250000000006,0.08516958959476927,0.08346127683599999,-0.089107145,0.19040729999999992,1.0004599556674996,2267.373343998863,2715.851034420501
eta_V[4],0.0726455052784,0.0734596,0.07476565177758543,0.07385445879,-0.050324215,0.19299924999999998,1.0016075114142013,1559.614817813285,1748.9637761317879
eta_V[5],-0.431724438,-0.430869,0.07229040233965199,0.07258883729999999,-0.5538836999999999,-0.3118155500000001,1.000265619933518,1650.8265081070224,2249.30325897412
eta_V[6],0.357224804425,0.358194,0.09893748535271901,0.09628300919999999,0.19281715,0.5151248999999999,1.000719526905023,2791.861707960546,2999.335147883402
eta_V[7],-0.257730196555,-0.2583165,0.07958187435632867,0.07924052219999998,-0.39122359999999995,-0.13105765000000003,1.0015320939942525,1474.669951692365,1945.8710759092417
eta_V[8],-0.015773504125175,-0.01618725,0.060457708282085576,0.05897300955,-0.11693674999999999,0.08387536,0.9995854409610433,1350.7802535747078,1875.2057093917774
eta_V[9],-0.396785137,-0.396197,0.07406607186302333,0.0752886519,-0.51573145,-0.27998765000000003,1.0002972685405855,1818.5575164867419,2472.969244446495
eta_V[10],0.12053657771025,0.12031249999999999,0.12988945607652558,0.12822266100000002,-0.08977416499999999,0.33489955,1.000369183825431,3624.979448359832,2680.885157488548
eta_V[11],-0.096574247134225,-0.0950799,0.07058359448135447,0.07136509926000002,-0.21206144999999998,0.017174364999999966,1.0010455838937202,1573.15635735508,2000.4170603514306
eta_V[12],-0.199184345128,-0.1970245,0.10378083808014571,0.0996262722,-0.3721728,-0.030925675000000045,1.0036370532075043,2448.1135953684297,2437.319060613463
eta_V[13],0.09650742465325,0.09962545,0.08420709387633937,0.08286347768999999,-0.04701650499999999,0.23314549999999992,1.0008144106316994,2206.1051033238973,2707.766619122413
eta_V[14],-0.2804483703775,-0.279358,0.08686281533624901,0.08819542620000001,-0.42391660000000003,-0.13895610000000005,1.0031915132265037,2213.99245751519,2205.183955837894
eta_V[15],-0.154016184996,-0.153541,0.0761820215000593,0.07676606279999998,-0.27740865000000003,-0.026201910000000023,1.0002812425958663,1904.5982288596786,2273.8802158326007
eta_V[16],-0.2146091315771075,-0.2130085,0.1251900187059979,0.12335528519999998,-0.42284154999999995,-0.012444070000000062,1.0004733092872113,3587.3211374561392,2825.8098787639046
eta_V[17],0.274403721793,0.2727495,0.14503644298394783,0.1421190708,0.03721292500000001,0.5158181,1.0003646582235401,4080.292293902431,3266.3280058593673
eta_V[18],0.1057229109249,0.1038525,0.15428216726173366,0.155881134801,-0.1514516,0.3600245499999997,1.0014022675572873,4329.857492447024,3027.6683226831346
eta_V[19],0.10779487122075,0.1065205,0.18123078404052703,0.17837338512,-0.18965765,0.40071814999999983,1.0038665094011638,4918.339476792173,2958.3501510941796
eta_V[20],-0.0873361313245,-0.08709795000000001,0.12272489385441093,0.12174896223,-0.2902394,0.11429779999999992,1.0010846401990527,4174.806503312875,2951.661798082434
eta_V[21],0.10817255423175,0.113343,0.16454335346942014,0.164912244441,-0.16916679999999998,0.3764094999999999,0.9993369361523471,4122.805029755591,2845.903119224277
eta_V[22],-0.1319144811567425,-0.129159,0.1285674149450004,0.12912237681,-0.3427882,0.07384350499999982,1.0001823282043178,3165.5633466892823,2574.459490125024
eta_V[23],0.03128382740225,0.0307725,0.12762816858906856,0.12492135557999999,-0.17688135,0.23891674999999998,1.000756237242828,3457.8683565292035,2974.0239498137457
eta_V[24],0.2882019821215,0.288555,0.12497160716565799,0.1246258734,0.08282443500000002,0.4900994999999999,1.0018108735504085,3224.917435204664,2970.3663149624504
eta_V[25],-0.060751557266725,-0.0599913,0.1139956569458904,0.11547148556999999,-0.25130175,0.12050464999999992,1.0016910642340398,2830.820271132275,2300.415123438329
eta_V[26],0.0901264131371,0.08879055,0.11991063647622874,0.119853124545,-0.11016935,0.2902793499999998,1.0001182306307759,3235.682618230718,2907.8428079009755
eta_V[27],-0.050838862255475,-0.0507775,0.11932860250776262,0.11936723946,-0.24957564999999998,0.14142214999999997,1.0009282850201568,3531.807663470405,2593.0917682107583
eta_V[28],0.0876002247705,0.0871126,0.12793726496217692,0.126199371606,-0.12335789999999999,0.29590485,1.0001744142041107,4097.890303743359,3184.6582125551745
eta_V[29],0.40212884443675,0.402457,0.15317664100087786,0.1491710577,0.1478344,0.6532414499999999,1.0010901098856066,3935.435250174401,2805.9950763620136
eta_V[30],-0.00721351447135,-0.0031222150000000002,0.13599899813254263,0.1342887189,-0.23408935,0.21068374999999973,1.0002422133424589,4255.039463564211,2444.8029111998776
eta_V[31],0.17536668583845,0.173459,0.1348564069086784,0.13263169101,-0.04408032,0.39725824999999965,1.000250246360023,3665.0412411649863,2607.9332003591912
eta_V[32],-0.00592034280945,-0.00598285,0.13184105453377445,0.13220877935999997,-0.2230471,0.20473149999999987,0.9995303874151475,3453.6894095842226,2679.2893855232187
KA[1],0.23910951525,0.23415750000000002,0.05393278452350558,0.050122258200000026,0.1604916,0.33457539999999997,1.000142170461705,3667.6190464856477,3134.121994774316
KA[2],1.445920910275,0.6375195,9.202823146852266,0.511615608,0.1473747,3.6249044999999978,1.0019409247067168,2739.312537940191,1862.5253824841486
KA[3],0.477245233,0.4645635,0.10137280997235469,0.09498869940000002,0.33395414999999995,0.6585454499999999,1.000081902818502,5477.508242467055,3850.3601099966836
KA[4],1.50046610525,0.707944,15.922492084037472,0.2790097527,0.42739320000000003,3.1885199999999996,1.0026169151748399,1531.8746475819753,853.5192606022848
KA[5],2.38640872175,1.05401,17.02283244251446,0.5214015093,0.5530623499999999,4.767084499999996,1.0035024552559164,1452.8304214349957,1314.6322391035653
KA[6],1.65441827375,0.686875,6.390490266627958,0.4921453635,0.24453765000000002,4.1582084999999935,1.0033610236031834,1483.9583698761498,1384.6752473846213
KA[7],2.21403913675,1.170815,6.012477500364561,0.6314512008,0.5894778500000001,5.573469499999999,1.0029131187955513,1291.9070090628704,1268.7924018766219
KA[8],3.42732821825,2.1077,16.098230451166657,0.9289452689999996,1.1844575,7.526890999999999,1.0050007840875739,823.0694330674748,770.801314331359
KA[9],0.321429606,0.31942550000000003,0.04504996146967685,0.043850118899999964,0.251204,0.40007085,1.0000109270883817,4669.492854291866,3538.6781497195984
KA[10],1.360486242625,0.683413,6.602823275276081,0.554633247,0.1609887,3.6035624999999984,1.0026840727210018,3204.290157742849,1804.9685902726542
KA[11],0.78039805975,0.75797,0.15444979196170816,0.13428501240000007,0.57444355,1.0573645,0.9996107982632041,5289.811652677376,3497.2974721402156
KA[12],0.17375171245,0.171468,0.027566988950714445,0.026126377200000016,0.1322667,0.22249444999999998,1.0025684157768113,3878.2001814221862,3182.138521910902
KA[13],0.5110575005,0.499444,0.10007698968489258,0.09290342250000001,0.37101295,0.6945180999999998,1.0007246857661762,5181.006384003864,3476.483562225997
KA[14],0.57567577325,0.568368,0.09358278742573566,0.08988336629999999,0.43620205,0.74234185,0.9999558847780673,5163.306983935392,3481.2162701594903
KA[15],0.805279224,0.780647,0.18987278735430532,0.16852417679999998,0.5442536499999999,1.1498789999999994,1.0005567171633412,4603.422491746018,3401.7340047429593
KA[16],1.559958413925,0.5765605,12.186874964501758,0.4714104611999999,0.1451847,3.6643299999999974,1.002847762061159,2349.6690972678557,1413.7183250156806
KA[17],1.63765458365,0.7506474999999999,7.103509938867768,0.5972861664,0.18074474999999998,4.227310999999996,1.0017653071084691,2183.2349455777394,1514.6309941971695
KA[18],2.413400965075,0.7462715,45.326016582858045,0.5777062095,0.17217715000000003,4.348087999999996,1.0012768527046498,1970.8456590798814,1498.6537536738929
KA[19],1.391959134025,0.7782914999999999,2.863556708107259,0.5860643669999999,0.20540625,4.085580999999999,1.0012612940262435,1862.5400350605564,1958.7314057268684
KA[20],1.787577825025,0.6261145,17.69056276363064,0.5082441756,0.15015555000000003,3.5739524999999914,1.0016254620230336,2130.6442917958207,1522.3932601222202
KA[21],1.64217939675,0.711813,14.309325261426393,0.5681975544,0.17943005000000004,3.8801874999999977,1.003182291207651,2492.4746796692057,2319.0700390828597
KA[22],1.283529104225,0.569895,5.574937741782236,0.4964545404,0.109568,3.3085629999999986,1.000425842212933,2506.78952583231,1981.0604159998916
KA[23],1.22877116875,0.6638645000000001,2.551982674921635,0.5182272627000002,0.15572075,3.733523499999995,1.0003861899885398,2657.4580115361546,1356.822992245268
KA[24],1.39485457835,0.6826874999999999,4.642905859890809,0.5637490130999998,0.1257887,3.8096914999999982,1.0011956990027049,2749.227357302251,1792.1914392754156
KA[25],1.18607466115,0.6216115,2.614702564632506,0.4943492484,0.14631935000000001,3.566058999999995,1.0020016892679995,2297.5476930974046,1402.9990293084554
KA[26],1.6834281019,0.6817205,10.510308310416544,0.5602219077,0.15105515,4.2075719999999945,1.0002937652443118,2150.4960360055047,1686.9580205464981
KA[27],1.849096807,0.6730855,32.20910848916199,0.5335647596999998,0.1709221,4.102765,1.0020936061518257,2338.713691772522,1440.698094276882
KA[28],1.522185308775,0.7143105000000001,11.907029695005939,0.5729789394000001,0.1904922,3.721964,1.001274062221738,2709.125770177251,1977.2541500105847
KA[29],1.9067639299749999,0.838414,11.635708507115309,0.638311191,0.22444640000000002,4.387047499999999,1.001619201535438,1856.9734555639848,1422.6131279823426
KA[30],1.34015373505,0.682868,4.404595952358613,0.535759749,0.1738408,3.8369044999999953,1.0014713271912332,2076.870225501986,1825.2053309793257
KA[31],1.5036569054,0.7311445,5.9450685891675965,0.5570965868999999,0.17799379999999998,4.0481669999999905,1.0018287089343385,2895.4030712033473,1332.4560748308063
KA[32],1.307841626175,0.641728,4.996629212639711,0.5093627972999999,0.15058475,3.428179,1.001300943876324,2458.404829716749,1496.7379828122446
CL[1],0.261915398,0.2605655,0.03390132992039824,0.032860346400000004,0.20848650000000002,0.31884059999999986,1.0007666278250111,3657.705455035245,2903.806125710546
CL[2],0.11462054425,0.11398900000000001,0.013092546766353146,0.012343386300000009,0.09374664,0.13643164999999996,0.9999966040810108,5560.148912076248,3184.9340224996904
CL[3],0.128700883375,0.127799,0.013881481258369466,0.013464231899999998,0.1074607,0.153231,1.0002892866768216,5117.809149366617,3285.7220661990095
CL[4],0.11643484225,0.116192,0.011352495284716366,0.010953448799999987,0.09844855500000001,0.1354992,1.0018347109075,5087.343759036762,3131.380342731747
CL[5],0.077558953425,0.07707140000000001,0.008779116716055026,0.008726509470000001,0.06417194000000001,0.092663285,0.9996205817254527,4646.017396556032,3002.376179129618
CL[6],0.174214946075,0.17353449999999998,0.02320401081115926,0.0235599966,0.13804135,0.21309739999999996,1.0005164561828386,4546.349049208569,3184.5264684141603
CL[7],0.22209406075,0.22104000000000001,0.02292109652901847,0.022697123400000005,0.1863202,0.26182869999999997,1.0005044571549773,3972.131679516981,3378.9837219631536
CL[8],0.18886910925,0.188143,0.01588402524504764,0.01548130920000001,0.1642722,0.21604095,1.0015461569900748,5918.49907608102,2764.285838913832
CL[9],0.108557792175,0.1080725,0.010515161019574934,0.010409334599999999,0.092212075,0.12655525,1.000919887264216,5732.380160793868,3192.922513082182
CL[10],0.1212287233,0.1207775,0.01484204068989562,0.014548012500000013,0.098368455,0.14641574999999998,1.001008456453058,4486.12483945335,2809.2196873894295
CL[11],0.142160366025,0.14138,0.012285777770580715,0.011890451999999998,0.1234936,0.1638051,1.000234708674335,5986.294624445917,2750.3908355216063
CL[12],0.139564631,0.13943450000000002,0.012168167388363656,0.01209949859999998,0.11997474999999999,0.15966124999999995,1.0010720256244752,5254.131114993497,3419.128039494108
CL[13],0.18250100775,0.181606,0.019983243473748767,0.019786038300000013,0.15201045000000002,0.21659365,1.0020616112523337,5522.136810624417,3007.611927679656
CL[14],0.1574327715,0.1561705,0.017455819835840512,0.017265618299999983,0.13039515000000002,0.18824434999999998,1.0006126219250886,6243.812401155472,3419.2868897916933
CL[15],0.102099107675,0.101868,0.010654418807276342,0.010570641480000007,0.08486938,0.120318,1.0003749634212789,5034.4998099418,3052.511165413169
CL[16],0.0979776376,0.0974298,0.010346730209548982,0.010203549719999996,0.08200459,0.11519594999999999,1.0011302692415442,5385.473193950826,2811.2393649767964
CL[17],0.15301305,0.152361,0.01886227010953258,0.018697809899999994,0.1230275,0.1864446,1.0006871842752787,4556.790961796963,3265.847991045187
CL[18],0.175352023,0.1742455,0.02024516951365511,0.019438368599999995,0.14444189999999998,0.21013525,1.0019748205537435,4740.8963639362655,2788.051646399704
CL[19],0.18096461175,0.17941000000000001,0.023098849724340363,0.021930619199999998,0.1454504,0.22177709999999998,1.000245406773676,5776.936520138331,3155.553643975476
CL[20],0.097860842775,0.09753175,0.01157396573935666,0.01109844708,0.079572565,0.11772479999999999,1.000657276650819,5466.723311507612,2974.447832467166
CL[21],0.148109592925,0.1468195,0.019628593941970654,0.018112182900000006,0.11829429999999999,0.18112714999999996,1.0012882226478486,5428.240001772399,2915.59487477673
CL[22],0.10120676575,0.100604,0.011647234628181185,0.011361312059999988,0.08394573999999999,0.12095449999999998,1.0000316152160855,4450.421731882898,2925.297739812047
CL[23],0.123942360175,0.123193,0.013085349831767257,0.012763703399999988,0.103587,0.14626945,1.001213918827381,5591.900318919337,2897.209980443805
CL[24],0.11130299165,0.11062449999999999,0.01514114056522755,0.014353791899999992,0.087560305,0.13692184999999998,1.0022077134274083,3644.8516587143035,2698.984893245127
CL[25],0.1059592553,0.105513,0.010546634131449597,0.010088944740000003,0.0895599,0.12416559999999999,1.0005642331583946,4390.374634541657,2806.9919420893593
CL[26],0.1229463206,0.122581,0.013057617538629393,0.012702175499999987,0.1025153,0.14478414999999997,1.0027209891762126,4132.330913600845,3034.6271731634633
CL[27],0.121897893675,0.1212135,0.011542857463800932,0.011083917599999995,0.1041518,0.14116734999999997,1.000147887321081,5117.70403168489,2869.788000470131
CL[28],0.1383218748,0.137936,0.013924901292373693,0.013748149800000005,0.115833,0.16206305000000001,1.0001698874842917,4649.371432987081,3040.0142564881385
CL[29],0.19251183575,0.19219950000000002,0.021695170630832733,0.02110110449999997,0.15814999999999999,0.22825025,1.000406598001331,4622.034050699537,2939.512035865275
CL[30],0.127361674875,0.126754,0.0134468094858237,0.013201811700000003,0.1065615,0.14978089999999997,1.0001650866125722,4598.5401505362015,2933.4343557289867
CL[31],0.1430102623,0.1423915,0.01574591832921698,0.015404955299999995,0.11842985,0.1700966,1.0002117568652615,4814.580475408242,3193.4567014206045
CL[32],0.10770652385,0.10697,0.013023217153496787,0.01227941211,0.087972085,0.13016804999999998,1.000536533097504,3633.6362196339246,2467.6255063250856
V[1],7.7148215425,7.712260000000001,0.9810591472892527,0.9792276479999983,6.1524445,9.330058499999998,1.0007439801578266,3388.910819974113,2866.8592733928126
V[2],7.7560776475,7.708425,0.9549251031942078,0.9326814209999998,6.3083435,9.4607305,1.000519468845772,5467.700873545549,2947.769455083417
V[3],8.1150703825,8.114840000000001,0.6145421481841603,0.5964055020000014,7.1011975000000005,9.1426045,0.9998533507941636,5721.804509778168,3405.145627266457
V[4],8.2855335,8.26327,0.5108430868759528,0.49913952899999997,7.471372499999999,9.147150000000002,1.0009483438736027,3550.1379026195746,3082.691409683717
V[5],5.00203218,4.990245,0.2836846561936996,0.282109128,4.5477755,5.4778899999999995,1.0005185633968114,5057.804872991686,3198.0684991243697
V[6],11.0389151875,11.00675,1.0163226272520607,0.9859289999999999,9.454402,12.744654999999998,1.0008669075581764,4514.2811758067755,3108.0226103959094
V[7],5.95553824,5.943770000000001,0.38507938689496907,0.38625436499999916,5.361726,6.618005500000001,1.0024199800423792,5113.44400538013,3205.1973138779613
